Dish Name,Ingredient Name,Actual Ing,Quantity,Price,Amount
Masala Karela Recipe
,black pepper powder,1/2 teaspoon Black pepper powder,0,0
,mint leaves (pudina),1/4 cup Mint Leaves (Pudina) - washed and chopped,0,0
,watermelon,2 cups Watermelon - peeled and diced,0,0


Pata Gobi Aur Kele Kofta Curry Recipe - No onion No Garlic
,salt,1/2 teaspoon Salt - to taste,0,0
,cumin powder (jeera),1/2 teaspoon Cumin powder (Jeera),0,0
,ginger,1 tablespoon Ginger - made into paste,0,0
,garam masala powder,1/2 teaspoon Garam masala powder,0,0
,green chilli,1 Green Chilli - chopped,0,0
,coriander (dhania) leaves,2 tablespoons Coriander (Dhania) Leaves - chopped,0,0
,bay leaf (tej patta),1 to 2 Bay leaf (tej patta),0,0
,cardamom (elaichi) podsseeds,,0,0
,red chilli powder,1/2 teaspoon Red Chilli powder,0,0
,gram flour (besan),1/2 cup Gram flour (besan),0,0
,tomato large tomato,,0,0
,curd,2 tablespoons Curd (Dahi / Yogurt),0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera),0,0
,coriander powder,1-1/2 tablespoons Coriander Powder (Dhania),0,0
,turmeric powder,1 pinch Turmeric powder (Haldi),0,0
,banana,1 Raw Banana - boiled and mashed,0,0
,cabbage (patta gobi muttaikose),,0,0
,sunflower oil,Sunflower Oil - as required,0,0


Tuna Roasted Mushroom Sandwich Recipe with Tartare Dip Mayo
,del monte tartare dip,4 tablespoons Del Monte Tartare Dip,0,0
,rocket leaves,Rocket leaves - as required,0,0
,tme leaves,,0,0
,salt,Salt - to taste,0,0
,black pepper powder,Black pepper powder - to taste,0,0
,virgin olive oil,Extra Virgin Olive Oil - as required,0,0
,ciabatta bread,2 Ciabatta bread - halved,0,0
,onion,2 tablespoons Onions - chopped,0,0
,lemon,1 teaspoon Lemon juice,0,0
,black olives,2 tablespoons Black olives - chopped,0,0
,canned tuna,125 grams Canned tuna - drained,0,0
,button mushrooms,100 grams Button mushrooms - sliced,0,0
,red romaine lettuce (or lettuce ),,0,0
,cherry tomato,1/2 cup Cherry tomatoes - halved,0,0


Dark Chocolate Cherry Cake Recipe
,baking powder,1 teaspoon Baking powder,0,0
,salt,Salt - a pinch,0,0
,sugar organic sugar),,0,0
,milk,1/2 cup Milk - warm,0,0
,water,1/4 cup Hot water,0,0
,vanilla,1 teaspoon Vanilla Extract,0,0
,dark chocolate,1/4 cup Dark chocolate - chopped,0,0
,instant oats (oatmeal),1/2 cup Instant Oats (Oatmeal) - powdered,0,0
,cocoa powder,1/4 cup Cocoa Powder,0,0
,eggs,2 Whole Eggs,0,0
,cherries,1/3 cup Fresh Cherries - pitted and chopped,0,0
,wheat flour organic wheat flour),,0,0
,sunflower oil,1/4 cup Sunflower Oil,0,0


Sago Khichdi Recipe (Savory Tapioca Pearls Stir Fry)
,tomato,1 Tomato - finely chopped,0,0
,sabudana (tapioca pearls),1 cup Sabudana (Tapioca Pearls),0,0
,green chilli,1 Green Chilli - finely chopped,0,0
,coriander (dhania) leaves,1 teaspoon Coriander (Dhania) Leaves - chopped,0,0
,anardana powder (pomegranate seed powder),1/2 Anardana Powder (Pomegranate Seed Powder),0,0
,potato (aloo),1 Potato (Aloo) - boiled,0,0
,salt (kala namak,,0,0
,peanuts (moongphali),1/4 cup Raw Peanuts (Moongphali),0,0
,lemon,1 teaspoon Lemon juice,0,0
,sunflower oil,Sunflower Oil - as needed,0,0


 Whole Wheat Onion Stuffed Kulcha Recipe
,coriander (dhania) leaves,,0,0
,salt, salt - as per taste,0,0
,wheat flour,4 cups wheat flour,0,0
,turmeric powder, 1/2 tsp turmeric powder,0,0
,buds garlic, 6 buds Garlic,0,0
,red chilli powder, 1/2 tsp red chilli powder,0,0
,cloves garlic, 2 cloves garlic - finely chopped,0,0
,dry yeast, 1 tbsp active dry yeast,0,0
,water, water - lukewarm,0,0
,sugar, 1 tsp sugar,0,0
,onion, 1 onion,0,0
,mint leaves, 5-6 mint leaves,0,0


Whole Wheat Palak Naan Recipe
,salt,1-1/2 teaspoon Salt - (adjust to taste),0,0
,wheat flour,2 cups Whole Wheat Flour,0,0
,kalonji (onion nigella seeds) sesame seeds,,0,0
,ghee on naan,,0,0
,baking soda,1 teaspoon Baking soda,0,0
,curd,1 cup Curd (Dahi / Yogurt),0,0
,sugar,1/2 teaspoon Sugar,0,0
,spinach leaves (palak),1/2 cup Spinach Leaves (Palak) - finely chopped (tightly packed),0,0
,sunflower oil,1 tablespoon Sunflower Oil,0,0


"Mizoram Inspired Veg Sawhchiar Recipe-Rice Pilaf With Kashmiri Red Chillies, Bay Leaf and Paneer"
,basmati rice,1 cup Basmati rice - soaked for 30 minutes,0,0
,salt,Salt - to taste,0,0
,bay leaf (tej patta),1 Bay leaf (tej patta),0,0
,paneer,1/2 cup Paneer (Homemade Cottage Cheese) - cubed,0,0
,cardamom (elaichi) podsseeds,,0,0
,kashmiri dry red chillies,2 Kashmiri dry red chillies,0,0
,iceberg lettuce,1 cup Iceberg lettuce - shredded,0,0
,black pepper powder,Black pepper powder - to taste,0,0
,spinach leaves (palak),1/2 cup Spinach Leaves (Palak) - finely chopped,0,0
,sunflower oil,Sunflower Oil - as needed,0,0


Khakara Vegetable Pizza Recipe
,yellow bell pepper (capsicum),1/4 cup Yellow Bell Pepper (Capsicum) - chopped,0,0
,salt,Salt - to taste,0,0
,wheat flour,1 cup Whole Wheat Flour,0,0
,red bell pepper (capsicum),1/4 cup Red Bell pepper (Capsicum) - chopped,0,0
,tomato,1 Tomato - chopped,0,0
,ajwain (carom seeds),1 teaspoon Ajwain (Carom seeds),0,0
,red chilli powder,1 teaspoon Red Chilli powder,0,0
,water,Water - as required,0,0
,red chilli flakes,Red Chilli flakes - as needed,0,0
,mozzarella cheese,1/4 cup Mozzarella cheese,0,0
,onion,1/2 Onion - thinly sliced,0,0
,broccoli,2 tablespoon Broccoli - (optional),0,0
,dried oregano,Dried oregano - as needed,0,0
,green bell pepper (capsicum),1/4 cup Green Bell Pepper (Capsicum) - chopped,0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0
,kasuri methi (dried fenugreek leaves),3 tablespoons Kasuri Methi (Dried Fenugreek Leaves),0,0
,sunflower oil,1 tablespoon Sunflower Oil,0,0


Tri Color Rotini Spirali Pasta Recipe Tossed in Creamy Basil Sauce
,salt,Salt and Pepper - to taste,0,0
,apricots,2 tablespoons Apricots - cut into small pieces,0,0
,milk,2 cups Milk,0,0
,del monte tricolour spirali pasta,300 grams Del Monte Tricolour Spirali Pasta,0,0
,basil leaves,100 grams Basil leaves,0,0
,cloves garlic,4 cloves Garlic,0,0
,virgin olive oil,1 teaspoon Extra Virgin Olive Oil,0,0
,pepper,Salt and Pepper - to taste,0,0
,walnuts,2 tablespoons Walnuts - toasted,0,0


Spinach Omelette Recipe
,salt,1/2 teaspoon Salt,0,0
,spring onion greens,6 Spring Onion Greens - finely chopped,0,0
,spinach bunch,,0,0
,milk,4 tablespoons Milk,0,0
,red chilli powder,2 teaspoon Red Chilli powder,0,0
,virgin olive oil,2 tablespoon Extra Virgin Olive Oil,0,0
,eggs,4 Whole Eggs,0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0


Spinach And Feta Cheese Rotolo Recipe
,salt,Salt - to taste,0,0
,wheat flour,1 cup Whole Wheat Flour,0,0
,spinach,1 cup Spinach - chopped,0,0
,eggs,,0,0
,black pepper powder,Black pepper powder - for seasoning,0,0
,milk,1 cup Milk,0,0
,cloves garlic,4-5 cloves Garlic - chopped,0,0
,feta cheese,100 grams Feta Cheese - grated,0,0
,thyme leaves,1 sprig Dried Thyme Leaves,0,0
,flour (maida),1/4 cup All Purpose Flour (Maida),0,0
,butter,2 tablespoon Butter,0,0


Cheesy Loaded Veggie Nachos Recipes
,tomato,4 Tomatoes - finely chopped,0,0
,cumin powder (jeera),1 teaspoon Cumin powder (Jeera),0,0
,cloves garlic,4 cloves Garlic - finely chopped,0,0
,lemon,1 Lemon - juiced,0,0
,jalapenos,1/4 cup Pickled Jalapenos,0,0
,onion,1 Onion - finely chopped,0,0
,rajma (large kidney beans),1 cup Rajma (Large Kidney Beans) - cooked,0,0
,turmeric powder,1/4 teaspoon Turmeric powder (Haldi),0,0
,sunflower oil,1 teaspoon Sunflower Oil,0,0
,salt,Salt - to taste,0,0
,coriander (dhania),Coriander (Dhania) Leaves - small bunch,0,0
,green chilli,1 Green Chilli - finely chopped,0,0
,black olives,1/4 cup Black olives - sliced,0,0
,britannia cheese block,200 grams Britannia Cheese Block - grated,0,0
,flour (maida),1 tablespoon All Purpose Flour (Maida),0,0
,britannia cheese mexican chilli,,0,0
,red chilli powder,1/4 teaspoon Red Chilli powder,0,0
,sugar,1 teaspoon Sugar,0,0
,nachos standard pack,,0,0
,butter,1 tablespoon Butter,0,0
,tabasco original sauce,,0,0
,milk,1/2 cup Milk,0,0


Maharashtrian Anarsa Recipe
,salt,Salt - a pinch,0,0
,bananas,1/2 Ripe Bananas - (optional) mashed,0,0
,milk,1/2 cup Milk,0,0
,jaggery,1 Cup Jaggery - powdered,0,0
,poppy seeds,3 tablespoons Poppy seeds,0,0
,rice days ( change water everyday),,0,0
,sunflower oil,Sunflower Oil - for deep frying,0,0


Lal Mathachi Bhaji Recipe - Amaranth Leaves Moong Sprouts Sabzi
,salt,Salt - to taste,0,0
,asafoetida (hing),1/4 teaspoon Asafoetida (hing),0,0
,mustard seeds,1 teaspoon Mustard seeds,0,0
,red amaranth leaves,2 cups Red Amaranth Leaves - roughly chopped,0,0
,green moong sprouts,1 cup Green Moong Sprouts,0,0
,red chilli powder,1 teaspoon Red Chilli powder,0,0
,cloves garlic,4 cloves Garlic,0,0
,jaggery,1 teaspoon Jaggery,0,0
,onion,1 Onion - chopped,0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0


Cinnamon Rice Pudding With Cherry Compote Recipe
,basmati rice,1 cup Basmati rice - washed,0,0
,heavy whipping cream,2 cup Heavy whipping cream,0,0
,corn flour,1 teaspoon Corn flour,0,0
,nutmeg powder,1/2 teaspoon Nutmeg powder,0,0
,milk,3 cup Milk,0,0
,water,2 cup Water,0,0
,almond essence (badam essence),1/2 teaspoon Almond essence (Badam Essence),0,0
,sugar,2 teaspoon Sugar,0,0
,vanilla,1 teaspoon Vanilla Extract,0,0
,condensed milk,1/2 cup Condensed Milk,0,0
,canned cherries,1 cup Canned Cherries,0,0
,cinnamon powder (dalchini),3/4 teaspoon Cinnamon Powder (Dalchini),0,0


Mixed Flour And Spring Onion Cheela Recipe
,salt,Salt - to taste,0,0
,coriander powder,1 teaspoon Coriander Powder (Dhania),0,0
,jowar flour (sorghum),1 cup Jowar Flour (Sorghum),0,0
,red chilli powder,Red Chilli powder - to taste,0,0
,ginger garlic paste,1 tablespoon Ginger Garlic Paste,0,0
,spring onion (bulb greens),,0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera),0,0
,bajra flour ( pearl millet),1 cup Bajra Flour ( Pearl Millet),0,0
,rice flour,1/2 cup Rice flour,0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0
,sunflower oil,Sunflower Oil - to shallow fry,0,0


No Cream Healthy Broccoli Pasta Recipe
,salt,Salt - to taste,0,0
,vegetable stock,3/4 cup Vegetable stock,0,0
,cloves garlic,4 cloves Garlic - sliced,0,0
,virgin olive oil,2 tablespoon Extra Virgin Olive Oil,0,0
,red chilli flakes,Red Chilli flakes - to taste,0,0
,broccoli,4 cups Broccoli - cut into florets,0,0
,spirali pasta,225 grams Spirali pasta,0,0
,black pepper powder,Black pepper powder - to taste,0,0
,parmesan cheese,1/4 cup Parmesan cheese - (optional),0,0
,butter,1 tablespoon Butter,0,0


Crepes Stuffed With Caramelized Banana Recipe
,salt,1 pinch Salt,0,0
,wheat flour,1 cup Whole Wheat Flour,0,0
,bananas,2 Ripe Bananas - cut lengthwise,0,0
,milk,1 cup Milk,0,0
,caramel sauce,Caramel Sauce - for garnish,0,0
,virgin olive oil,2 teaspoons Extra Virgin Olive Oil,0,0
,brown sugar (demerara sugar),1/4 cup Brown Sugar (Demerara Sugar),0,0
,eggs,2 Whole Eggs,0,0
,butter,1 teaspoon Butter,0,0


Spinach Buns Recipe (Masala Palak Pav)
,salt,1 teaspoon Salt,0,0
,kalonji (onion nigella seeds),2 teaspoons Kalonji (Onion Nigella Seeds),0,0
,eggs,,0,0
,spinach,2 tablespoons Spinach - puree,0,0
,milk,Milk - as required,0,0
,red chilli powder,1 teaspoon Red Chilli powder,0,0
,virgin olive oil,1 tablespoon Extra Virgin Olive Oil,0,0
,dry yeast,1 teaspoon Active dry yeast,0,0
,vivatta maida,2 cups Vivatta Maida,0,0
,sugar,1 teaspoon Sugar,0,0
,turmeric powder,1 teaspoon Turmeric powder (Haldi),0,0
,kasuri methi (dried fenugreek leaves),1 tablespoon Kasuri Methi (Dried Fenugreek Leaves),0,0
,garam masala powder,1/2 teaspoon Garam masala powder -,0,0


Garlic & Ginger Spiced Potato Wedges Recipe (Baked)
,red chilli flakes,2 tablespoons Red Chilli flakes,0,0
,virgin olive oil,4 tablespoons Extra Virgin Olive Oil,0,0
,italian,3 tablespoons Italian seasoning,0,0
,ginger garlic paste,1 tablespoon Ginger Garlic Paste,0,0
,water,1 tablespoon Water,0,0
,thyme leaves,1 tablespoon Dried Thyme Leaves,0,0
,potato (aloo),,0,0


Methi Dana Sabzi Recipe - Healthy Fenugreek Seeds Stir Fry
,salt,Salt to taste,0,0
,cumin powder (jeera),1/2 teaspoon Cumin powder (Jeera),0,0
,amchur (dry mango powder),1-1/2 teaspoon Amchur (Dry Mango Powder),0,0
,asafoetida (hing),1/4 teaspoon Asafoetida (hing),0,0
,coriander (dhania) leaves,1 tablespoon Coriander (Dhania) Leaves - chopped,0,0
,mustard oil,1 tablespoon Mustard oil,0,0
,jaggery,1/2 teaspoon Jaggery,0,0
,raisins,15 Raisins,0,0
,red chilli powder,1/2 teaspoon Red Chilli powder,0,0
,fennel powder,1-1/2 teaspoon Fennel Powder,0,0
,methi seeds (fenugreek seeds),1/4 cup Methi Seeds (Fenugreek Seeds) - soaked overnight,0,0
,coriander (dhania) powder,2 teaspoons Coriander (Dhania) Powder,0,0
,dates,2 Dates - cut lengthwise,0,0
,turmeric powder,1/4 teaspoon Turmeric powder (Haldi),0,0


Burmese Samosa Soup Recipe
,spring onion greens,Spring Onion Greens - sliced,0,0
,kashmiri red chilli powder,1 teaspoon Kashmiri Red Chilli Powder,0,0
,vegetable stock water,,0,0
,coriander (dhania) leaves,Coriander (Dhania) Leaves - finely chopped,0,0
,carrot,Carrots (Gajjar) - thinly sliced,0,0
,onion,1 cup Onions - finely chopped,0,0
,cumin seeds (jeera),1/2 Cumin seeds (Jeera),0,0
,black pepper powder,1/2 teaspoon Black pepper powder,0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0
,chana dal (bengal gram dal),1/3 cup Chana dal (Bengal Gram Dal),0,0
,green chillies,2 Green Chillies - finely sliced,0,0
,sunflower oil,2 teaspoons Sunflower Oil,0,0
,arhar dal (split toor dal),1/3 cup Arhar dal (Split Toor Dal),0,0
,dry red chillies,2 Dry Red Chillies - broken,0,0
,lemon,Lemon - wedges,0,0
,tamarind paste,1 tablespoon Tamarind Paste,0,0
,garam masala powder,1/2 teaspoon Garam masala powder,0,0
,mixed sprouts,1 cup Mixed Sprouts,0,0
,samosas,8 Samosas - medium sized,0,0
,coconut milk,1/4 cup Coconut milk,0,0
,ginger,1/2 inch Ginger - grated,0,0
,purple cabbage,Purple cabbage - thinly shredded,0,0
,pearl onion (sambar onion),,0,0
,coriander powder,1 1/2 teaspoons Coriander Powder (Dhania),0,0
,cabbage (patta gobi muttaikose),,0,0


Honey Sesame Chilli Potato Recipe - Indian Chinese Chilli Potato
,green chillies,2 Green Chillies - finely chopped,0,0
,spring onion greens,1/4 cup Spring Onion Greens - cut into 1-1/2 inch pieces,0,0
,ginger,2 inch Ginger - finely chopped,0,0
,salt,1/2 teaspoon Salt,0,0
,rice vinegar,1 tablespoon Rice Vinegar,0,0
,soy sauce,1 tablespoon Soy sauce,0,0
,cloves garlic,4 cloves Garlic - finely chopped,0,0
,tomato ketchup,2 tablespoons Tomato Ketchup,0,0
,baby potatoes,300 grams Baby Potatoes - boiled and peeled,0,0
,red chilli sauce,1 tablespoon Red Chilli sauce,0,0
,sesame seeds (til seeds),2 tablespoons Sesame seeds (Til seeds) - toasted,0,0
,sunflower oil,2 tablespoon Sunflower Oil,0,0


Apricot Muesli Coffee Slice Recipe
,apricots,1/2 cup Apricots - chopped,0,0
,instant coffee powder,2 tablespoons Instant Coffee Powder,0,0
,eggs,,0,0
,jaggery,1/3 cup Jaggery - powdered,0,0
,virgin olive oil,1 tablespoon Extra Virgin Olive Oil,0,0
,curd,1 cup Curd (Dahi / Yogurt) - Low Fat,0,0
,ragi flour (finger millet nagli),,0,0
,muesli,2 cups Muesli,0,0
,vanilla,1 teaspoon Vanilla Extract,0,0


Banana Yogurt and Walnut Smoothie Recipe
,bananas,4 Ripe Bananas - peeled and chopped,0,0
,water,Water - as required,0,0
,walnuts pound,,0,0
,curd,1 cup Curd (Dahi / Yogurt),0,0
,cinnamon powder (dalchini),2 teaspoon Cinnamon Powder (Dalchini),0,0


Himachali Pahari Auriya Kaddu Recipe - Himachali Tangy Pumpkin Sabzi
,salt,Salt - to taste,0,0
,ginger,1 inch Ginger - finely chopped,0,0
,parangikai pumpkin,,0,0
,amchur (dry mango powder),1 teaspoon Amchur (Dry Mango Powder),0,0
,asafoetida (hing),1/4 teaspoon Asafoetida (hing),0,0
,mustard oil,1 teaspoon Mustard oil,0,0
,rice,2 teaspoon Rice,0,0
,mustard seeds,1 teaspoon Mustard seeds,0,0
,cloves garlic,4 cloves Garlic - finely chopped,0,0
,yellow mustard seeds,1 teaspoon Yellow mustard seeds,0,0
,cumin seeds (jeera),1/2 teaspoon Cumin seeds (Jeera),0,0
,panch phoran masala,2 teaspoons Panch Phoran Masala,0,0
,coriander powder,1 teaspoon Coriander Powder (Dhania),0,0


Goan Style Khatkhatem Recipe (Mixed Vegetable Gravy)
,salt,Salt - to taste,0,0
,yellow moong dal (split),1/4 cup Yellow Moong Dal (Split),0,0
,banana skin,,0,0
,tamarind water,1 cup Tamarind Water,0,0
,coconut,1 cup Fresh coconut,0,0
,green peas (matar),1/2 Green peas (Matar),0,0
,dry red chilli,3 Dry Red Chilli,0,0
,parangikai pumpkin skin,,0,0
,turmeric powder,1 teaspoon Turmeric powder (Haldi),0,0


Strawberry Salad Recipe
,salt,Salt - to taste,0,0
,english cucumber,1 English Cucumber - sliced,0,0
,virgin olive oil,1/4 cup Extra Virgin Olive Oil,0,0
,red chilli flakes,1 tablespoon Red Chilli flakes,0,0
,coriander (dhania) leaves,3 sprig Coriander (Dhania) Leaves,0,0
,onion,1 Onion - small sized,0,0
,strawberries huge,,0,0


Moong Dal Palak Cheela Recipe (Yellow Lentil And Spinach Crepes)
,coriander (dhania),Coriander (Dhania) Leaves - a bunch,0,0
,yellow moong dal (split),250 grams Yellow Moong Dal (Split),0,0
,green chillies,2 Green Chillies - finely chopped,0,0
,ginger,1 inch Ginger - grated,0,0
,salt,Salt - to taste,0,0
,red chilli powder,3/4 teaspoon Red Chilli powder,0,0
,curd,1/2 cup Curd (Dahi / Yogurt) - whisked,0,0
,onion,1 Onion - finely chopped,0,0
,cumin seeds (jeera),3/4 teaspoon Cumin seeds (Jeera),0,0
,lemon,2 teaspoons Lemon juice,0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0
,spinach leaves (palak),50 grams Spinach Leaves (Palak) - finely chopped,0,0
,sunflower oil,Sunflower Oil - as needed,0,0


One Pot Vangi Bath Recipe Using Preethi Electric Pressure Cooker (Brinjal Rice)
,salt,Salt - to taste,0,0
,rice,1 cup Rice - washed,0,0
,mustard seeds,1 teaspoon Mustard seeds,0,0
,brinjal (baingan eggsplant),,0,0
,asafoetida (hing),1/4 teaspoon Asafoetida (hing),0,0
,dry red chilli,3 Dry Red Chilli,0,0
,curry leaves,1 Curry leaves,0,0
,white urad dal (split),1 tablespoon White Urad Dal (Split),0,0
,coriander (dhania) seeds,2 tablespoons Coriander (Dhania) Seeds,0,0
,sesame seeds (til seeds),1 teaspoon Sesame seeds (Til seeds),0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera),0,0
,methi seeds (fenugreek seeds),1/4 teaspoon Methi Seeds (Fenugreek Seeds),0,0
,turmeric powder,1 teaspoon Turmeric powder (Haldi),0,0
,chana dal (bengal gram dal),1 tablespoon Chana dal (Bengal Gram Dal),0,0
,sunflower oil,Sunflower Oil - for cooking,0,0


Sakkaravalli Kizhangu Poriyal Recipe - Spicy Sweet Potato Roast
,salt,Salt - to taste,0,0
,mustard seeds,1/4 teaspoon Mustard seeds,0,0
,asafoetida (hing),1/2 teaspoon Asafoetida (hing),0,0
,red chilli powder,1 teaspoon Red Chilli powder,0,0
,sesame (gingelly) oil,2 tablespoons Sesame (Gingelly) Oil,0,0
,curry leaves,1 sprig Curry leaves,0,0
,white urad dal (split),1/4 teaspoon White Urad Dal (Split),0,0
,turmeric powder,1/4 teaspoon Turmeric powder (Haldi),0,0
,sweet potatoes,3 Sweet Potatoes,0,0


Gulab Phirni Recipe
,rice,1/4 cup Rice,0,0
,saffron strands,Few Saffron strands,0,0
,dried rose,2 tablespoons Dried rose petals,0,0
,mixed nuts pistachio almonds,,0,0
,sugar,1/4 cup Sugar -,0,0
,milk full fat,,0,0


Malai Matar Paneer Recipe (Cottage Cheese & Peas In Rich Creamy Gravy)
,coriander leaves,1 tablespoon Coriander leaves - chopped,0,0
,yogurt,1/2 cup Yogurt,0,0
,green peas (matar),1 cup Green peas (Matar),0,0
,cashew nuts paste,,0,0
,onion,1/2 cup Onion - chopped,0,0
,poppy seeds paste,,0,0
,coriander powder,1 teaspoon Coriander Powder (Dhania),0,0
,green chilli paste,,0,0
,garlic paste,,0,0


Aloo & Nariyal Ki Kachori Recipe (Pan Fried Farali Aloo Vada)
,cashew nuts,1/4 cup Cashew nuts - chopped,0,0
,ginger,1 inch Ginger - grated,0,0
,coriander (dhania) leaves,1/3 cup Coriander (Dhania) Leaves - finely chopped,0,0
,coconut,1/2 cup Fresh coconut - grated,0,0
,raisins,1 tablespoons Raisins - chopped,0,0
,arrowroot flour (corn flour),,0,0
,sugar,1-1/2 teaspoon Sugar,0,0
,lemon,1-1/2 tablespoons Lemon juice,0,0
,peanuts (moongphali),2 tablespoons Roasted Peanuts (Moongphali) - crushed,0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera),0,0
,potato (aloo),,0,0
,green chillies,2 Green Chillies - finely chopped,0,0


Egg Shoap Recipe | Assamese Appetizer
,salt,Salt - to taste,0,0
,cumin powder (jeera),1 teaspoons Cumin powder (Jeera),0,0
,onion,1 Onion - finely chopped,0,0
,wheat bread crumbs,2 cups Whole Wheat Bread crumbs,0,0
,potato (aloo),,0,0
,eggs,4 Whole Eggs - boiled,0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0
,green chillies,2 Green Chillies - finely chopped,0,0
,sunflower oil,Sunflower Oil - for deep frying,0,0


Indian Style Tapenade Recipe
,salt,Salt - Salt to taste,0,0
,green chilli,1 teaspoon Green Chilli - finely chopped,0,0
,virgin olive oil,3-4 tablespoons Extra Virgin Olive Oil,0,0
,dry red chilli,1/2 Dry Red Chilli - crushed for garnishing,0,0
,dry red chillies,1/4 teaspoon Dry Red Chillies - crushed,0,0
,onion,2 tablespoons Onions - finely chopped,0,0
,garlic,1 tablespoon Garlic - finely chopped,0,0
,lemon,1/2 teaspoon Lemon juice,0,0
,black olives,1/4 cup Black olives - chopped,0,0
,green olives,1/4 cup Green olives - chopped,0,0
,parsley leaves,2 tablespoon Parsley leaves - chopped,0,0
,loaf french bread,1 loaf French bread,0,0
,green moong dal,1 cups Green Moong Dal (Whole) - boiled,0,0
,lemon,1/2 teaspoon Lemon juice,0,0


Bengali Luchi Recipe - Bengali Softa Maida Puffed Puri
,salt,1/2 teaspoon Salt,0,0
,ghee,2 tablespoons Ghee,0,0
,water,Lukewarm Water - for kneading,0,0
,flour (maida),3 cups All Purpose Flour (Maida),0,0
,sunflower oil,Sunflower Oil - for deep frying,0,0


Andhra Avakaya Recipe - Spicy Raw Mango Pickle Recipe
,salt,1 cup Salt,0,0
,mustard seeds,1 cup Mustard seeds - powdered,0,0
,red chilli powder,2 cups Red Chilli powder - (adjust),0,0
,cloves garlic,30 cloves Garlic,0,0
,mango,6 cups Mango (Raw) - chopped into big chunks,0,0
,gingelly oil,3 cups Gingelly oil,0,0
,methi seeds (fenugreek seeds),2 tablespoons Methi Seeds (Fenugreek Seeds) - powdered,0,0


Brahmin Style Vegetable Kurma Recipe
,salt,Salt - to taste,0,0
,green beans (french beans),100 grams Green beans (French Beans) - chopped in small pieces,0,0
,ginger,1 inch Ginger,0,0
,green chilli,1 Green Chilli,0,0
,mustard seeds,1 teaspoon Mustard seeds,0,0
,coconut,1/2 cup Fresh coconut,0,0
,potato (aloo) skin,,0,0
,gram dal (pottukadalai),2 tablespoons Roasted Gram Dal (Pottukadalai),0,0
,carrot,2 Carrots (Gajjar) - diced,0,0
,coriander (dhania) leaves,5 sprig Coriander (Dhania) Leaves,0,0
,cinnamon stick (dalchini),1 inch Cinnamon Stick (Dalchini),0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera),0,0
,turmeric powder,1 teaspoon Turmeric powder (Haldi),0,0
,tamarind,10 grams Tamarind,0,0
,kala jeera,1 teaspoon Kala jeera,0,0
,sunflower oil,Sunflower Oil,0,0


Dahi Vada With Sweet & Spicy Chutney Recipe
,salt,Salt - to taste,0,0
,cumin powder (jeera),1/4 teaspoon Cumin powder (Jeera),0,0
,black salt,1/4 teaspoon Black Salt (Kala Namak),0,0
,chaat masala powder,Chaat Masala Powder - a pinch,0,0
,red chilli powder,Red Chilli powder - as required,0,0
,sweet chutney (date tamarind),,0,0
,white urad dal (split),1/2 cup White Urad Dal (Split) - soaked for 4 hours,0,0
,soda,1/4 teaspoon Cooking soda,0,0


Ragi Murukku And Kodubale Recipe -Chakli And Kodubale
,salt,Salt - to taste,0,0
,urad dal flour,1 cup Urad Dal Flour,0,0
,asafoetida (hing),1/4 teaspoon Asafoetida (hing),0,0
,red chilli powder,2 teaspoon Red Chilli powder,0,0
,water,2 cups Lukewarm Water,0,0
,gram flour (besan),1 cup Gram flour (besan),0,0
,ragi flour (finger millet nagli),,0,0
,cumin seeds (jeera),1 tablespoon Cumin seeds (Jeera),0,0
,bajra flour ( pearl millet),3/4 cup Bajra Flour ( Pearl Millet),0,0
,rice flour,1-1/2 cups Rice flour,0,0
,butter,1 tablespoon Butter - melted,0,0
,sunflower oil,Sunflower Oil - for deep frying,0,0


Spinach Paneer Kofta Curry Recipe
,kasuri methi (dried fenugreek leaves) flavour,,0,0
,salt,Salt - to taste,0,0
,cumin powder (jeera),1 teaspoon Cumin powder (Jeera),0,0
,ginger,1 inch Ginger - grated,0,0
,paneer,1 cup Paneer (Homemade Cottage Cheese) - crumbled,0,0
,garam masala,1 teaspoon Garam masala powder - 1 teaspoon of homemade garam masala,0,0
,red chilli powder,Red Chilli powder - to taste,0,0
,cloves garlic,3-4 cloves Garlic - grated,0,0
,gram flour (besan),1/4 cup Gram flour (besan),0,0
,wheat bread crumbs,1/2 cup Whole Wheat Bread crumbs,0,0
